"","SHA Code","PCT Code","PCT Name","Treatment Function Code","Treatment Function",">0-1",">1-2",">2-3",">3-4",">4-5",">5-6",">6-7",">7-8",">8-9",">9-10",">10-11",">11-12",">12-13",">13-14",">14-15",">15-16",">16-17",">17-18",">18-19",">19-20",">20-21",">21-22",">22-23",">23-24",">24-25",">25-26",">26-27",">27-28",">28-29",">29-30",">30-31",">31-32",">32-33",">33-34",">34-35",">35-36",">36-37",">37-38",">38-39",">39-40",">40-41",">41-42",">42-43",">43-44",">44-45",">45-46",">46-47",">47-48",">48-49",">49-50",">50-51",">51-52","52 plus","Patients with unknown clock start date","Total number of completed pathways (all)","Total number of completed pathways (with a known clock start)"
"1760","Q35","5PY","SOUTH WEST ESSEX PCT","NPX01","Other",213,114,59,49,38,22,57,48,43,57,37,14,10,7,6,7,6,8,2,0,4,1,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,813,813
"1761","Q35","5QV","HERTFORDSHIRE PCT","NP100","General Surgery",112,336,121,106,84,107,76,56,38,46,33,31,40,23,27,27,22,20,6,3,4,4,1,4,3,1,0,0,3,2,2,1,2,1,0,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,2,1,1352,1351
"1762","Q35","5QV","HERTFORDSHIRE PCT","NP101","Urology",38,64,37,25,52,52,48,40,42,33,30,12,9,17,16,11,14,7,3,2,2,3,0,1,1,0,0,1,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,567,567
"1763","Q35","5QV","HERTFORDSHIRE PCT","NP110","Trauma & Orthopaedics",223,122,193,133,115,106,129,87,65,77,68,51,44,48,36,35,39,18,9,11,8,7,6,4,6,5,0,2,0,1,1,2,0,0,3,1,3,0,1,0,1,0,0,0,1,3,0,0,0,3,0,0,1,0,1668,1668
"1764","Q35","5QV","HERTFORDSHIRE PCT","NP120","ENT",146,91,105,119,119,126,189,87,95,75,33,38,38,40,37,39,33,32,11,6,9,11,5,8,4,7,0,4,4,4,3,3,2,0,1,0,2,0,0,2,0,1,1,1,1,0,0,0,0,0,1,0,2,0,1535,1535
"1765","Q35","5QV","HERTFORDSHIRE PCT","NP130","Ophthalmology",278,65,83,94,104,131,188,125,147,100,59,70,42,26,17,11,17,10,3,1,1,1,1,1,2,3,2,1,2,1,0,3,1,2,1,0,0,0,0,0,0,3,0,0,1,2,0,1,1,0,0,0,2,4,1607,1603
"1766","Q35","5QV","HERTFORDSHIRE PCT","NP140","Oral Surgery",75,33,28,33,43,45,70,45,45,38,29,17,22,13,15,16,15,9,0,1,2,0,1,3,2,0,2,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,612,612
"1767","Q35","5QV","HERTFORDSHIRE PCT","NP150","Neurosurgery",1,0,2,5,2,1,2,9,5,6,3,1,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46
"1768","Q35","5QV","HERTFORDSHIRE PCT","NP160","Plastic Surgery",89,43,41,43,35,12,13,16,13,13,10,5,7,4,5,2,1,4,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,360
"1769","Q35","5QV","HERTFORDSHIRE PCT","NP170","Cardiothoracic Surgery",0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"1770","Q35","5QV","HERTFORDSHIRE PCT","NP300","General Medicine",113,25,11,14,20,16,15,21,14,9,4,5,6,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,283,283
"1771","Q35","5QV","HERTFORDSHIRE PCT","NP301","Gastroenterology",39,48,25,32,28,44,34,32,52,44,21,35,29,29,21,10,16,6,3,3,0,0,1,0,1,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,561,561
"1772","Q35","5QV","HERTFORDSHIRE PCT","NP320","Cardiology",110,135,59,62,65,103,64,95,135,139,49,19,29,15,17,11,12,5,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130,1130
"1773","Q35","5QV","HERTFORDSHIRE PCT","NP330","Dermatology",95,152,64,85,84,118,147,106,49,34,24,19,15,12,10,3,5,3,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,1031
"1774","Q35","5QV","HERTFORDSHIRE PCT","NP340","Thoracic Medicine",36,32,21,26,30,49,40,33,21,27,20,12,10,17,11,8,8,3,0,1,2,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,413
"1775","Q35","5QV","HERTFORDSHIRE PCT","NP400","Neurology",33,26,21,24,19,32,42,84,122,36,17,12,18,10,17,12,4,2,3,1,1,0,0,1,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,545,544
"1776","Q35","5QV","HERTFORDSHIRE PCT","NP410","Rheumatology",14,16,13,48,72,84,59,60,40,33,19,12,14,10,5,10,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,518
"1777","Q35","5QV","HERTFORDSHIRE PCT","NP430","Geriatric Medicine",40,29,29,21,16,6,2,5,8,5,4,4,6,4,5,1,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,193
"1778","Q35","5QV","HERTFORDSHIRE PCT","NP502","Gynaecology",109,159,80,111,69,74,92,54,50,27,32,20,14,12,12,8,4,8,3,1,2,2,2,1,1,1,0,3,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,962,961
"1779","Q35","5QV","HERTFORDSHIRE PCT","NP999","Total",3517,1634,1347,1320,1230,1372,1486,1252,1191,926,573,441,446,352,321,264,237,151,52,39,36,33,24,25,24,20,11,18,12,12,10,9,8,5,10,3,10,1,2,5,1,6,2,2,7,6,0,2,3,3,3,0,20,9,18493,18484
"1780","Q35","5QV","HERTFORDSHIRE PCT","NPX01","Other",1966,258,414,337,273,266,276,297,250,184,118,78,101,66,67,57,38,18,6,5,3,1,3,1,2,3,2,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,1,0,5,2,5107,5105
"1781","Q36","5A4","HAVERING PCT","NP100","General Surgery",5,9,5,9,6,6,11,5,16,10,8,3,2,3,3,4,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114,114
"1782","Q36","5A4","HAVERING PCT","NP101","Urology",2,25,4,8,15,11,6,3,7,2,4,3,0,1,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98
"1783","Q36","5A4","HAVERING PCT","NP110","Trauma & Orthopaedics",39,43,98,32,53,45,38,26,28,17,7,12,7,10,10,7,6,5,1,0,3,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,492
"1784","Q36","5A4","HAVERING PCT","NP120","ENT",17,23,16,16,13,14,9,32,27,10,8,5,5,1,7,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,211
"1785","Q36","5A4","HAVERING PCT","NP130","Ophthalmology",19,11,16,15,17,22,35,65,66,29,46,28,19,11,4,4,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,415,415
"1786","Q36","5A4","HAVERING PCT","NP140","Oral Surgery",14,3,7,11,6,12,2,2,2,2,2,4,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72
"1787","Q36","5A4","HAVERING PCT","NP150","Neurosurgery",3,4,1,3,1,0,2,2,6,9,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38
"1788","Q36","5A4","HAVERING PCT","NP160","Plastic Surgery",14,1,0,4,6,5,5,3,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43
"1789","Q36","5A4","HAVERING PCT","NP170","Cardiothoracic Surgery",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
"1790","Q36","5A4","HAVERING PCT","NP300","General Medicine",3,6,5,1,7,10,5,8,4,4,6,3,9,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78
"1791","Q36","5A4","HAVERING PCT","NP301","Gastroenterology",3,3,8,0,6,2,1,0,2,15,2,3,2,1,4,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60
"1792","Q36","5A4","HAVERING PCT","NP320","Cardiology",4,22,1,5,5,14,7,10,6,8,4,5,5,4,2,1,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,116
"1793","Q36","5A4","HAVERING PCT","NP330","Dermatology",10,28,8,11,16,10,15,8,8,7,4,25,19,5,1,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,185
"1794","Q36","5A4","HAVERING PCT","NP340","Thoracic Medicine",1,1,3,2,4,3,3,2,1,0,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27
"1795","Q36","5A4","HAVERING PCT","NP400","Neurology",23,1,5,9,8,3,5,8,5,23,7,5,7,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,118,117
"1796","Q36","5A4","HAVERING PCT","NP410","Rheumatology",2,1,3,4,2,6,34,37,11,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,113
"1797","Q36","5A4","HAVERING PCT","NP430","Geriatric Medicine",9,7,10,11,7,1,1,2,7,1,0,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63
"1798","Q36","5A4","HAVERING PCT","NP502","Gynaecology",30,15,16,15,12,18,8,22,22,6,4,11,8,3,4,4,4,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,212,212
"1799","Q36","5A4","HAVERING PCT","NP999","Total",837,391,261,196,218,214,240,265,255,178,134,133,107,53,53,40,41,33,3,3,7,6,1,0,6,0,1,1,4,0,0,1,1,1,2,3,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,5,1,3699,3698
"1800","Q36","5A4","HAVERING PCT","NPX01","Other",638,187,54,40,34,31,53,30,35,31,23,22,18,6,7,11,8,2,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1239,1239
"1801","Q36","5A5","KINGSTON PCT","NP100","General Surgery",4,19,14,16,4,2,3,7,3,7,3,4,3,4,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98
"1802","Q36","5A5","KINGSTON PCT","NP101","Urology",2,22,16,11,8,5,12,6,2,7,4,0,3,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,105
"1803","Q36","5A5","KINGSTON PCT","NP110","Trauma & Orthopaedics",10,11,10,18,14,6,7,6,18,8,16,7,4,7,3,1,5,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160
"1804","Q36","5A5","KINGSTON PCT","NP120","ENT",4,9,43,33,12,12,8,6,4,9,8,5,3,2,1,2,2,3,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,173
"1805","Q36","5A5","KINGSTON PCT","NP130","Ophthalmology",33,13,13,18,15,12,10,12,15,8,9,8,6,4,5,1,4,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,192,191
"1806","Q36","5A5","KINGSTON PCT","NP140","Oral Surgery",12,19,16,39,66,22,9,5,7,7,8,10,13,16,8,7,7,3,0,2,1,2,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,289
"1807","Q36","5A5","KINGSTON PCT","NP150","Neurosurgery",0,1,5,0,0,1,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,17
"1808","Q36","5A5","KINGSTON PCT","NP160","Plastic Surgery",21,2,1,1,3,0,1,0,2,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39
"1809","Q36","5A5","KINGSTON PCT","NP170","Cardiothoracic Surgery",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1810","Q36","5A5","KINGSTON PCT","NP300","General Medicine",8,0,2,6,4,0,4,3,3,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35
"1811","Q36","5A5","KINGSTON PCT","NP301","Gastroenterology",14,7,6,7,6,4,3,1,4,2,3,2,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65
"1812","Q36","5A5","KINGSTON PCT","NP320","Cardiology",16,15,6,9,6,6,2,6,2,4,4,4,2,4,7,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105,105
"1813","Q36","5A5","KINGSTON PCT","NP330","Dermatology",15,19,9,6,8,8,7,7,5,4,5,2,1,2,2,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107
"1814","Q36","5A5","KINGSTON PCT","NP340","Thoracic Medicine",1,4,3,1,10,2,3,2,2,4,2,0,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44
"1815","Q36","5A5","KINGSTON PCT","NP400","Neurology",3,2,1,8,4,12,7,6,0,1,4,3,5,4,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65
"1816","Q36","5A5","KINGSTON PCT","NP410","Rheumatology",5,0,8,9,4,3,3,5,12,10,6,4,3,0,5,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84
"1817","Q36","5A5","KINGSTON PCT","NP430","Geriatric Medicine",0,0,5,5,2,3,1,4,1,2,1,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30
"1818","Q36","5A5","KINGSTON PCT","NP502","Gynaecology",6,7,12,18,10,8,6,2,3,3,0,1,5,3,4,4,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99
"1819","Q36","5A5","KINGSTON PCT","NP999","Total",353,237,219,256,221,140,123,118,133,104,109,73,77,68,62,46,36,29,7,5,5,4,7,7,4,5,4,1,1,2,0,1,1,1,2,2,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2472,2470
"1820","Q36","5A5","KINGSTON PCT","NPX01","Other",199,87,49,51,45,34,36,39,49,21,34,20,18,16,19,14,8,8,1,2,2,1,2,1,0,0,1,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,764,763
"1821","Q36","5A7","BROMLEY PCT","NP100","General Surgery",5,14,11,7,12,11,5,7,11,8,11,7,4,7,5,7,6,5,3,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,154
"1822","Q36","5A7","BROMLEY PCT","NP101","Urology",3,6,13,7,10,9,7,11,6,5,3,2,2,3,2,1,3,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,102,102
"1823","Q36","5A7","BROMLEY PCT","NP110","Trauma & Orthopaedics",16,12,16,15,34,45,34,17,24,26,34,29,23,17,18,17,16,8,3,0,1,0,3,2,1,5,0,0,0,2,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,425
"1824","Q36","5A7","BROMLEY PCT","NP120","ENT",20,14,5,6,13,13,13,7,20,26,49,29,25,2,6,6,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,260
"1825","Q36","5A7","BROMLEY PCT","NP130","Ophthalmology",39,9,16,18,17,24,33,37,33,19,27,64,96,9,5,7,2,2,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,463
"1826","Q36","5A7","BROMLEY PCT","NP140","Oral Surgery",30,7,14,12,33,22,14,6,8,10,8,12,18,20,11,9,5,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,247,246
"1827","Q36","5A7","BROMLEY PCT","NP150","Neurosurgery",1,0,2,0,0,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
"1828","Q36","5A7","BROMLEY PCT","NP160","Plastic Surgery",7,1,0,1,2,1,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17
"1829","Q36","5A7","BROMLEY PCT","NP170","Cardiothoracic Surgery",0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
"1830","Q36","5A7","BROMLEY PCT","NP300","General Medicine",4,4,4,4,1,3,1,2,4,2,1,1,4,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44
"1831","Q36","5A7","BROMLEY PCT","NP301","Gastroenterology",4,4,5,3,4,5,8,4,4,8,9,5,10,5,1,1,1,1,2,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,92,91
"1832","Q36","5A7","BROMLEY PCT","NP320","Cardiology",8,14,5,10,8,7,4,11,9,7,8,12,14,5,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,129
"1833","Q36","5A7","BROMLEY PCT","NP330","Dermatology",83,81,33,36,127,105,58,16,14,15,10,15,8,4,6,7,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,623
"1834","Q36","5A7","BROMLEY PCT","NP340","Thoracic Medicine",5,5,7,5,3,2,2,7,8,9,3,3,1,0,2,3,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71
"1835","Q36","5A7","BROMLEY PCT","NP400","Neurology",0,6,1,4,4,10,8,5,7,4,5,10,17,4,1,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,94
"1836","Q36","5A7","BROMLEY PCT","NP410","Rheumatology",5,10,8,8,10,19,22,33,23,8,8,4,6,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175
"1837","Q36","5A7","BROMLEY PCT","NP430","Geriatric Medicine",6,5,8,11,3,2,0,3,1,5,3,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53
"1838","Q36","5A7","BROMLEY PCT","NP502","Gynaecology",24,15,11,11,9,7,8,20,5,7,6,5,3,2,2,2,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,146
"1839","Q36","5A7","BROMLEY PCT","NP999","Total",1046,422,263,247,356,357,275,250,239,210,243,254,293,131,100,92,70,54,21,15,4,15,8,9,6,9,1,7,3,5,6,5,0,4,3,1,0,1,3,3,2,0,2,0,0,0,0,0,1,0,0,0,6,18,5060,5042
"1840","Q36","5A7","BROMLEY PCT","NPX01","Other",786,213,104,89,65,72,57,62,61,50,57,52,61,49,35,22,20,21,7,10,2,9,2,3,2,1,0,3,1,1,2,1,0,1,1,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,5,16,1949,1933
"1841","Q36","5A8","GREENWICH TEACHING PCT","NP100","General Surgery",13,34,26,20,15,13,8,11,28,19,16,7,16,6,5,3,8,2,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,260,260
"1842","Q36","5A8","GREENWICH TEACHING PCT","NP101","Urology",11,7,11,3,3,2,6,6,4,6,2,3,1,1,2,2,2,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,83,82
"1843","Q36","5A8","GREENWICH TEACHING PCT","NP110","Trauma & Orthopaedics",24,32,16,17,12,16,22,18,23,14,12,8,7,4,4,4,11,9,4,0,1,1,0,0,2,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,273,273
"1844","Q36","5A8","GREENWICH TEACHING PCT","NP120","ENT",36,21,8,4,3,8,20,11,13,12,4,4,4,0,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,156
"1845","Q36","5A8","GREENWICH TEACHING PCT","NP130","Ophthalmology",18,7,14,10,11,13,20,35,53,40,35,15,8,2,9,3,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,303,303
"1846","Q36","5A8","GREENWICH TEACHING PCT","NP140","Oral Surgery",40,2,14,5,2,4,3,4,4,8,8,7,7,10,4,3,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,131
"1847","Q36","5A8","GREENWICH TEACHING PCT","NP150","Neurosurgery",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4
"1848","Q36","5A8","GREENWICH TEACHING PCT","NP160","Plastic Surgery",3,3,2,1,5,3,4,5,2,0,1,3,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37
"1849","Q36","5A8","GREENWICH TEACHING PCT","NP170","Cardiothoracic Surgery",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1850","Q36","5A8","GREENWICH TEACHING PCT","NP300","General Medicine",6,3,0,1,4,6,3,8,4,3,2,2,3,4,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,57,57
"1851","Q36","5A8","GREENWICH TEACHING PCT","NP301","Gastroenterology",0,6,11,12,10,7,13,10,13,5,10,8,8,7,8,10,9,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,153
